MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
80,0,0.0,9.419709489868552,0,0,1,3,3,0,2.0,4,0,0,0,5,6,5,1976,1976,0,0,3,3,0,5.817111159963204,3,3,1,3.0,3.0,3.0,6.0,6.29156913955832,1.0,0,6.161207321695077,6.920671504248683,0,3,0,0,6.942156705699469,0.0,0,6.942156705699469,1,0,1,0,3,1,3,6,0,0,0.0,0,1976.0,1.0,3,6.790097235513905,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5,2010,0,0,169900
75,1,4.110873864173311,9.169622538697624,0,1,0,3,3,0,2.0,7,0,0,0,6,6,5,1917,1950,0,0,8,9,1,0.0,3,3,2,4.0,3.0,1.0,3.0,5.768320995793772,1.0,0,6.0330862217988015,6.601230118728877,4,2,1,0,7.034387929915503,6.829793737512425,0,7.629975707027789,0,0,1,1,3,1,3,8,0,1,4.0,1,1950.0,1.0,2,5.983936280687191,2.0,2.0,2,0.0,0.0,259,0,0,0.0,0.0,0.0,0,0.0,4,2008,0,0,129500
20,0,4.110873864173311,8.881975184248867,0,0,0,3,3,0,2.0,11,0,0,0,1,5,7,1950,1950,0,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,4.0,6.282266746896006,3.0,96,5.5093883366279774,6.776506992372183,0,3,0,0,6.8966943316227125,0.0,0,6.8966943316227125,0,0,1,0,3,1,3,6,0,0,0.0,0,1950.0,1.0,1,5.6240175061873385,3.0,3.0,0,0.0,4.394449154672439,0,0,0,0.0,0.0,0.0,0,0.0,5,2007,0,0,119000
20,0,4.543294782270004,9.320180837655714,0,0,0,3,3,2,2.0,11,0,0,0,1,7,5,1968,1968,1,0,4,7,1,0.0,4,3,1,3.0,3.0,1.0,5.0,6.97166860472579,1.0,0,6.952728644624869,7.65491704784832,0,5,0,0,7.65491704784832,0.0,0,7.65491704784832,1,0,2,1,3,1,5,8,0,2,3.0,0,1968.0,3.0,2,6.259581464064923,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2010,0,0,244000
120,0,0.0,8.051022208190679,0,0,1,3,3,2,2.0,10,0,0,3,1,7,5,2003,2003,0,0,0,2,2,5.099866427824199,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,7.2485040723706105,7.2485040723706105,0,5,0,0,7.2485040723706105,0.0,0,7.2485040723706105,0,0,2,0,2,1,4,6,0,1,4.0,0,2003.0,2.0,2,6.171700597410915,3.0,3.0,0,5.003946305945459,3.6109179126442243,0,0,0,0.0,0.0,0.0,0,0.0,3,2006,0,0,171750
20,0,4.143134726391533,9.196140022575042,0,0,0,3,3,0,2.0,4,0,0,0,1,5,6,1968,1968,0,0,3,3,1,0.0,3,3,1,3.0,3.0,1.0,4.0,6.236369590203704,1.0,0,5.872117789475416,6.762729506931879,0,3,0,0,6.774223886357614,0.0,0,6.774223886357614,1,0,1,0,3,1,3,5,0,0,0.0,0,1968.0,2.0,1,5.666426688112432,3.0,3.0,0,3.5263605246161616,0.0,0,0,0,0.0,0.0,1.0986122886681098,1,6.398594934535208,11,2009,0,0,130000
60,0,0.0,9.772410288929185,0,0,1,3,3,0,2.0,1,0,0,0,0,7,7,1974,2003,0,0,2,5,1,0.0,4,3,1,3.0,3.0,4.0,2.0,4.836281906951478,5.0,1031,3.6109179126442243,7.084226422097916,0,3,0,0,7.324489979348532,6.480044561926653,0,7.681560362559537,1,0,2,1,3,1,4,9,0,2,4.0,0,1974.0,2.0,2,6.251903883165888,3.0,3.0,0,5.3981627015177525,3.871201010907891,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,7,2007,0,0,294000
60,0,4.110873864173311,8.843903650835497,0,0,0,3,3,0,2.0,15,0,0,0,0,7,5,2003,2004,0,0,0,0,2,4.532599493153256,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.616065185132817,6.616065185132817,0,5,0,0,6.634633357861686,6.799055862058796,0,7.4127640174265625,0,0,2,1,3,1,4,7,0,1,4.0,2,2003.0,3.0,2,5.986452005284438,3.0,3.0,0,5.187385805840755,4.859812404361672,0,0,0,0.0,0.0,0.0,0,0.0,7,2008,0,0,165400
50,1,3.970291913552122,8.738895704934043,0,0,0,3,3,0,2.0,8,0,0,0,2,6,6,1931,1950,0,0,2,5,1,0.0,3,3,2,3.0,2.0,1.0,2.0,6.054439346269371,1.0,0,6.131226489483141,6.785587645007929,0,3,0,2,6.866933284461882,6.013715156042802,0,7.221105098182496,0,0,1,0,3,1,3,6,0,1,4.0,1,1978.0,1.0,1,6.329720905522696,3.0,3.0,0,0.0,0.0,0,0,120,0.0,0.0,0.0,0,0.0,11,2007,0,0,127500
20,0,4.5217885770490405,9.568294497413296,0,0,1,3,3,2,2.0,3,0,0,0,1,8,5,1994,1994,1,0,3,3,0,6.318968113746434,4,3,0,4.0,3.0,4.0,6.0,7.181591944611865,1.0,0,6.511745329644728,7.594381242551817,0,5,0,0,7.59488438721652,0.0,0,7.59488438721652,1,0,2,0,2,1,4,7,0,1,3.0,0,1994.0,3.0,2,6.539585955617669,3.0,3.0,0,5.572154032177765,3.6109179126442243,0,0,0,0.0,0.0,0.0,0,0.0,8,2008,0,0,301500
30,0,4.04305126783455,8.309184527686298,0,0,0,3,3,2,2.0,15,1,0,0,1,5,8,1922,1950,0,0,2,5,1,0.0,3,3,0,2.0,3.0,1.0,1.0,0.0,1.0,0,6.762729506931879,6.762729506931879,0,5,0,0,6.762729506931879,0.0,0,6.762729506931879,0,0,1,0,2,1,3,4,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,0,0.0,4.574710978503383,0,0,0,0.0,0.0,0.0,0,0.0,7,2009,0,0,99900
80,0,4.0943445622221,9.168267595554275,0,0,1,3,3,0,2.0,17,0,0,0,5,7,5,2005,2005,0,0,0,0,2,5.209486152841421,4,3,0,4.0,3.0,4.0,6.0,6.486160788944089,1.0,0,5.308267697401205,6.75343791859778,0,5,0,0,7.062191632286556,0.0,0,7.062191632286556,1,0,2,0,2,1,4,5,0,0,0.0,0,2005.0,3.0,2,5.993961427306569,3.0,3.0,0,5.3612921657094255,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2008,0,0,190000
20,0,4.189654742026425,9.18512512283512,0,0,0,3,3,1,2.0,11,0,0,0,1,6,8,1969,1969,0,0,3,3,1,0.0,3,3,1,4.0,3.0,1.0,5.0,6.401917196727186,2.0,438,2.70805020110221,6.961296045910167,0,4,0,0,6.961296045910167,0.0,0,6.961296045910167,1,0,1,1,3,1,3,6,0,0,0.0,0,1969.0,1.0,2,6.133398042996649,3.0,3.0,0,5.198497031265826,0.0,0,0,80,0.0,0.0,0.0,0,0.0,7,2008,0,0,151000
60,0,0.0,10.113870026547724,0,0,3,3,3,3,2.0,17,6,0,0,0,6,5,1999,1999,0,0,0,0,1,0.0,3,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.7357800142423265,6.7357800142423265,0,5,0,0,6.794586580876499,6.664409020350408,0,7.424165281042028,0,0,2,1,3,1,3,7,0,1,3.0,2,1999.0,3.0,2,6.220590170099739,3.0,3.0,0,0.0,4.6443908991413725,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,0,181000
20,0,4.394449154672439,9.169622538697624,0,0,0,3,3,0,2.0,11,0,0,0,1,5,6,1956,1956,1,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,3.0,6.22455842927536,1.0,0,6.304448802421981,6.957497370876951,0,4,0,0,6.957497370876951,0.0,0,6.957497370876951,0,0,1,0,2,1,3,5,0,0,0.0,0,1956.0,1.0,1,5.82600010738045,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,0,128900
50,0,0.0,9.328212292571072,0,0,0,3,3,0,2.0,19,0,0,0,2,4,5,1957,1989,0,0,2,5,1,0.0,3,3,1,3.0,3.0,3.0,1.0,0.0,1.0,0,7.007600613951853,7.007600613951853,0,5,0,2,7.007600613951853,6.529418838262226,0,7.489412083508719,1,0,1,0,5,1,3,8,3,2,3.0,0,1957.0,1.0,1,5.720311776607412,3.0,3.0,0,4.795790545596741,0.0,0,0,0,0.0,0.0,0.0,0,0.0,11,2009,0,0,161500
70,0,4.110873864173311,9.511629447834181,0,2,0,3,3,0,2.0,8,0,0,0,0,6,6,1919,1950,2,0,2,5,1,0.0,3,3,0,3.0,3.0,1.0,1.0,0.0,1.0,0,6.639875833826536,6.639875833826536,0,5,0,2,6.966967138613983,6.639875833826536,0,7.509335266016592,0,0,1,0,3,1,3,8,0,1,4.0,1,1940.0,1.0,2,6.255750041753367,3.0,3.0,1,0.0,0.0,126,0,0,0.0,0.0,1.6094379124341003,0,0.0,7,2007,0,0,180500
120,4,3.5553480614894135,8.309184527686298,0,0,0,3,3,0,2.0,11,0,0,3,1,6,5,1998,1999,0,0,1,1,1,0.0,4,3,0,4.0,3.0,1.0,6.0,5.58724865840025,1.0,0,7.038783541388542,7.2485040723706105,0,5,0,0,7.198931240688173,0.0,0,7.198931240688173,1,0,2,0,2,1,4,5,0,0,0.0,0,1998.0,3.0,2,6.238324625039508,3.0,3.0,0,4.976733742420574,4.23410650459726,0,0,0,0.0,0.0,0.0,0,0.0,8,2008,2,1,181000
160,3,3.58351893845611,8.225770799348734,0,0,0,3,3,4,2.0,5,0,0,3,0,7,5,1999,1999,1,0,1,1,0,5.389071729816501,4,3,0,4.0,3.0,1.0,6.0,6.111467339502679,1.0,0,5.488937726156687,6.539585955617669,0,5,0,0,6.570882962339584,6.606650186198215,0,7.2813856635702825,1,0,2,1,3,1,4,6,0,0,0.0,1,1999.0,1.0,2,6.2285110035911835,3.0,3.0,0,0.0,3.5553480614894135,0,0,0,0.0,0.0,0.0,0,0.0,3,2006,0,0,183900
190,1,4.110873864173311,9.222367752188902,0,0,1,2,3,0,2.0,7,1,0,1,6,7,4,1910,1950,1,0,2,5,1,0.0,2,3,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.8308742346461795,6.8308742346461795,0,3,1,1,6.872128101338986,6.8308742346461795,0,7.5443321080536885,0,0,1,1,4,2,3,9,0,1,4.0,1,1960.0,1.0,1,5.733341276897746,3.0,3.0,1,0.0,0.0,264,0,0,0.0,0.0,1.3862943611198906,0,0.0,1,2007,0,0,122000
20,0,4.499809670330265,9.48910782703839,0,0,1,1,3,0,2.0,16,0,0,0,1,9,5,2008,2009,1,0,9,6,1,0.0,5,3,0,5.0,3.0,4.0,1.0,0.0,1.0,0,7.602401335665818,7.602401335665818,0,5,0,0,7.610357618312838,0.0,0,7.610357618312838,0,0,2,0,3,1,5,10,0,1,4.0,0,2009.0,3.0,3,6.616065185132817,3.0,3.0,0,4.976733742420574,4.343805421853684,0,0,0,0.0,0.0,0.0,0,0.0,5,2010,0,0,378500
50,0,0.0,9.55400099583723,0,0,1,3,3,0,1.0,2,0,0,0,2,8,9,1935,1997,0,0,9,8,0,6.450470422144176,3,4,1,3.0,3.0,2.0,3.0,5.262690188904886,1.0,0,6.285998094508865,6.591673732008658,0,5,0,0,7.585281078639126,7.299797366758161,0,8.145549631783584,0,0,3,1,4,1,4,11,0,2,4.0,2,1982.0,1.0,3,6.922643891475888,3.0,3.0,0,5.752572638825633,2.5649493574615367,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,5,2008,0,0,381000
50,0,4.3694478524670215,9.336532397213942,0,0,0,3,3,0,2.0,11,1,0,0,2,5,5,1958,1958,0,0,1,1,0,5.198497031265826,3,3,1,3.0,3.0,1.0,4.0,6.133398042996649,1.0,0,6.028278520230698,6.774223886357614,1,3,0,2,6.774223886357614,6.478509642208569,0,7.329749689041512,0,0,1,1,3,1,3,7,0,0,0.0,0,1958.0,1.0,1,5.755742213586912,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,7,2007,0,0,144000
40,0,0.0,10.068832485122966,0,0,0,0,3,0,0.0,19,0,0,0,1,7,6,1979,1979,5,3,7,4,1,0.0,4,3,0,4.0,3.0,4.0,6.0,7.138073034044347,1.0,0,4.31748811353631,7.195187320178709,0,3,0,0,7.195187320178709,5.262690188904886,0,7.329749689041512,2,0,0,1,0,1,4,4,0,1,3.0,0,1979.0,3.0,2,6.375024819828097,3.0,3.0,0,5.594711379601839,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2010,0,0,260000
20,0,0.0,9.122273893107732,0,0,1,3,3,0,2.0,6,2,0,0,1,6,7,1968,1968,1,0,4,7,1,0.0,3,3,1,3.0,3.0,1.0,1.0,0.0,1.0,0,7.306531398939505,7.306531398939505,0,4,0,0,7.306531398939505,0.0,0,7.306531398939505,0,0,2,0,3,1,4,7,0,1,4.0,0,1968.0,2.0,2,6.137727054086234,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,8,2009,0,0,185750
20,0,0.0,9.512442967089195,0,0,1,3,3,3,2.0,9,0,0,0,1,5,6,1965,1965,1,0,3,4,0,4.74493212836325,3,3,1,3.0,3.0,1.0,4.0,6.329720905522696,2.0,375,0.0,6.841615476477592,0,3,0,0,6.841615476477592,0.0,0,6.841615476477592,1,0,1,0,3,1,3,5,0,0,0.0,0,1965.0,1.0,1,5.666426688112432,3.0,3.0,0,5.198497031265826,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,11,2006,0,0,137000
80,0,4.8283137373023015,9.351232110673664,0,0,1,3,3,2,2.0,15,0,0,0,5,6,7,1959,2006,0,0,7,4,0,4.442651256490317,3,3,1,3.0,3.0,3.0,5.0,6.579251212010101,1.0,0,5.707110264748875,6.927557906278317,0,4,0,0,7.213768308118642,0.0,0,7.213768308118642,1,0,1,0,2,1,5,5,0,1,4.0,5,1959.0,2.0,1,5.746203190540153,3.0,3.0,0,0.0,0.0,0,0,163,0.0,0.0,1.6094379124341003,0,0.0,5,2008,0,0,177000
50,0,3.9889840465642745,8.587278798982926,0,0,0,3,3,2,2.0,2,0,0,0,2,5,6,1910,2003,0,0,2,2,1,0.0,3,3,0,3.0,3.0,1.0,1.0,0.0,1.0,0,6.495265555937008,6.495265555937008,0,5,0,0,6.495265555937008,6.380122536899765,0,7.1316985104669115,0,0,2,0,3,1,3,8,0,1,4.0,1,1985.0,1.0,2,6.315358001522335,3.0,3.0,0,5.493061443340548,0.0,81,0,0,0.0,0.0,0.0,0,0.0,11,2007,0,0,139000
90,0,4.564348191467836,9.336620537886512,0,0,0,3,3,2,2.0,11,1,0,2,0,5,5,1948,1950,0,6,8,9,2,6.342121418721152,3,3,1,3.0,3.0,1.0,3.0,5.3981627015177525,1.0,0,6.5638555265321274,6.834108738813838,0,4,0,2,6.834108738813838,6.900730664045173,0,7.560601162768557,0,0,2,0,4,2,3,10,0,0,0.0,1,1948.0,1.0,2,5.993961427306569,3.0,2.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2007,0,0,137000
60,0,0.0,9.467846701917901,0,0,1,3,3,3,2.0,6,0,0,0,0,6,6,1972,1972,0,0,3,4,1,0.0,3,3,1,3.0,4.0,1.0,4.0,6.386879319362645,1.0,0,4.875197323201151,6.584791392385716,0,3,0,0,6.601230118728877,6.493753839851686,0,7.241366283322318,0,1,1,1,3,1,3,6,0,1,3.0,0,1972.0,1.0,2,6.210600077024653,3.0,3.0,0,5.68697535633982,4.762173934797756,0,0,0,0.0,0.0,0.0,0,0.0,12,2009,0,0,162000
80,0,0.0,9.790990521308983,0,0,1,3,3,3,2.0,6,0,0,0,5,6,5,1967,1976,0,0,3,3,0,5.886104031450156,3,3,1,4.0,3.0,3.0,5.0,6.270988431858299,1.0,0,7.050122520269059,7.427144133408616,0,2,0,0,7.45298232946546,0.0,0,7.45298232946546,1,0,1,1,3,1,3,7,0,1,4.0,0,1967.0,2.0,2,6.175867270105761,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,0,197900
60,0,4.330733340286331,9.156306483483696,0,0,0,3,3,0,2.0,0,0,0,0,0,8,5,2002,2002,0,0,0,0,4,0.0,4,3,0,4.0,3.0,1.0,6.0,6.690842277418564,1.0,0,5.783825182329737,7.029087564149662,0,5,0,0,7.029087564149662,6.806829360392176,0,7.616775808698373,1,0,2,1,3,1,4,7,0,1,4.0,0,2002.0,2.0,2,6.359573868672378,3.0,3.0,0,0.0,5.356586274672012,0,0,0,0.0,0.0,0.0,0,0.0,3,2008,0,0,237000
50,2,4.110873864173311,8.922791623969637,0,0,0,3,3,0,2.0,13,0,0,0,2,4,4,1920,1950,0,0,1,1,1,0.0,3,4,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.54965074223381,6.54965074223381,0,3,0,2,6.54965074223381,6.066108090103747,0,7.029087564149662,0,0,1,0,2,1,3,6,0,0,0.0,1,1980.0,2.0,2,6.270988431858299,3.0,3.0,0,3.4339872044851463,0.0,164,0,0,0.0,0.0,0.0,0,0.0,4,2010,2,1,68400
20,0,4.219507705176107,9.191055610564316,0,0,1,3,3,0,2.0,0,0,0,0,1,7,5,2002,2002,0,0,0,0,0,4.709530201312334,4,3,0,4.0,3.0,1.0,6.0,6.670766320845874,1.0,0,6.666956792429207,7.3613754289773485,0,5,0,0,7.3613754289773485,0.0,0,7.3613754289773485,1,0,2,0,3,1,4,6,0,0,0.0,0,2002.0,2.0,2,6.300785794663244,3.0,3.0,0,0.0,4.290459441148391,0,0,0,0.0,0.0,0.0,0,0.0,3,2009,0,0,227000
20,0,3.9318256327243257,8.99342737041261,0,0,1,3,3,3,2.0,16,0,0,0,1,7,5,1990,1990,1,0,3,3,0,4.007333185232471,3,3,1,4.0,3.0,1.0,5.0,6.960347729101308,1.0,0,5.54907608489522,7.177782416195197,0,3,0,0,7.200424892944957,0.0,0,7.200424892944957,1,0,2,0,2,1,3,6,0,1,3.0,0,1990.0,3.0,2,6.184148890937483,4.0,4.0,0,0.0,4.07753744390572,0,0,90,0.0,0.0,0.0,0,0.0,7,2006,0,0,180000
20,0,4.127134385045092,9.082620630373812,0,0,1,3,3,0,2.0,0,0,0,0,1,5,7,1977,2008,0,0,3,3,1,0.0,3,3,1,4.0,3.0,2.0,2.0,6.278521424165844,3.0,144,5.8998973535824915,6.947937068614969,0,3,0,0,6.947937068614969,0.0,0,6.947937068614969,0,0,2,0,3,1,4,5,0,0,0.0,1,1977.0,1.0,2,6.184148890937483,3.0,3.0,0,0.0,0.0,0,0,288,0.0,0.0,0.0,0,0.0,9,2009,0,0,150500
90,0,4.553876891600541,9.148571345578551,0,0,0,0,3,2,2.0,4,0,0,2,0,6,5,1971,1971,3,0,1,2,1,0.0,3,3,1,3.0,3.0,3.0,1.0,0.0,1.0,0,6.816735880594968,6.816735880594968,0,3,0,0,6.816735880594968,6.816735880594968,0,7.509335266016592,0,0,2,2,4,2,3,8,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,0,4.859812404361672,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2010,0,0,139000
50,0,3.9318256327243257,9.173572647783969,0,0,0,3,3,0,2.0,23,1,0,0,2,6,7,1919,1990,0,0,2,2,1,0.0,3,3,0,3.0,3.0,1.0,1.0,0.0,1.0,0,6.690842277418564,6.690842277418564,0,5,0,0,7.438383530044307,6.618738983517219,0,7.803026643632217,0,0,2,0,4,1,4,10,3,1,4.0,1,1969.0,1.0,1,5.820082930352362,3.0,3.0,0,5.60947179518496,0.0,42,0,116,0.0,0.0,0.0,0,0.0,3,2010,0,0,169000
50,1,3.9318256327243257,8.699681400989514,0,0,0,3,3,0,2.0,8,0,0,0,2,6,6,1939,1950,0,0,1,1,1,0.0,3,2,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.660575149839686,6.660575149839686,0,5,0,1,6.716594773520978,6.376726947898627,0,7.253470382684528,0,0,1,0,4,1,3,6,0,1,4.0,1,1939.0,1.0,1,5.638354669333745,3.0,3.0,0,3.828641396489095,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5,2009,0,0,132500
20,0,0.0,9.189218875354072,0,0,0,3,3,0,2.0,6,1,0,0,1,6,5,1963,1963,1,0,3,3,0,6.113682179832232,3,3,1,3.0,3.0,1.0,5.0,6.345636360828596,3.0,81,6.520621127558696,7.192182058713246,0,3,0,0,7.192182058713246,0.0,0,7.192182058713246,1,0,1,1,3,1,3,6,0,2,4.0,0,1963.0,1.0,2,6.270988431858299,3.0,3.0,0,0.0,3.295836866004329,0,0,0,0.0,0.0,0.0,0,0.0,6,2010,0,0,143000
20,0,0.0,10.505094936455558,0,0,1,0,3,0,1.0,19,0,0,0,1,5,5,1964,1964,0,0,2,5,3,6.432940092739179,3,4,1,3.0,3.0,3.0,3.0,6.70073110954781,1.0,0,6.70073110954781,7.393263094763838,0,2,0,0,7.367077059881012,0.0,0,7.367077059881012,0,1,2,0,4,1,3,7,0,0,0.0,0,1964.0,1.0,2,5.968707559985366,3.0,3.0,1,5.1298987149230735,5.293304824724492,0,0,0,0.0,0.0,0.0,0,0.0,6,2006,0,0,190000
120,0,3.713572066704308,8.642062173462106,0,0,1,3,3,0,2.0,18,0,0,3,1,8,5,2000,2000,0,0,6,6,1,0.0,4,3,0,4.0,3.0,1.0,6.0,7.055312843339752,1.0,0,5.840641657373398,7.31455283232408,0,5,0,0,7.414572881350589,0.0,0,7.414572881350589,1,0,2,0,2,1,5,5,0,1,5.0,0,2000.0,3.0,2,6.214608098422191,3.0,3.0,0,5.3612921657094255,4.0943445622221,0,0,0,0.0,0.0,0.0,0,0.0,10,2009,0,0,278000
60,0,4.465908118654584,9.311632623458054,0,0,1,3,3,0,2.0,10,0,0,0,0,8,5,2006,2006,0,0,0,0,2,6.670766320845874,4,3,0,4.0,3.0,2.0,1.0,0.0,1.0,0,6.990256500493881,6.990256500493881,0,5,0,0,7.02197642307216,6.7464121285733745,0,7.58629630715272,0,0,2,1,3,1,5,8,0,1,4.0,2,2006.0,3.0,3,6.625392368007956,3.0,3.0,0,5.181783550292085,4.31748811353631,0,0,0,0.0,0.0,0.0,0,0.0,10,2006,1,2,281000
80,0,0.0,9.554851637414007,0,0,1,3,3,2,2.0,11,0,0,0,5,5,7,1964,1964,1,0,2,3,0,4.465908118654584,3,3,0,3.0,3.0,3.0,6.0,6.922643891475888,1.0,0,4.9344739331306915,7.050122520269059,0,3,0,0,7.050122520269059,0.0,0,7.050122520269059,1,0,1,0,3,1,3,6,0,1,4.0,0,1964.0,2.0,2,6.184148890937483,3.0,3.0,0,5.429345628954441,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2010,0,0,180500
160,1,3.091042453358316,7.427144133408616,0,0,0,3,3,0,2.0,22,0,0,4,0,5,7,1972,1972,0,0,6,6,0,5.594711379601839,3,3,1,3.0,3.0,1.0,5.0,5.44673737166631,1.0,0,5.991464547107982,6.447305862541213,0,3,0,0,6.447305862541213,6.511745329644728,0,7.172424577124845,0,0,2,1,3,1,3,6,0,0,0.0,1,1972.0,1.0,1,5.579729825986222,3.0,3.0,0,5.225746673713202,0.0,0,0,0,0.0,0.0,0.0,0,0.0,2,2009,0,0,119500
70,1,4.110873864173311,8.79497643168877,0,0,0,3,3,2,2.0,7,0,0,0,0,5,4,1892,1965,0,0,2,5,1,0.0,3,3,5,3.0,3.0,1.0,1.0,0.0,1.0,0,6.902742737158593,6.902742737158593,0,3,1,0,7.229113877793302,6.902742737158593,0,7.771910256435763,0,0,2,0,4,2,3,11,3,0,0.0,0,1985.0,2.0,1,6.07073772800249,3.0,3.0,0,0.0,5.662960480135946,0,0,0,0.0,0.0,0.0,0,0.0,12,2009,0,0,107500
60,0,4.3694478524670215,9.224341891611996,0,0,0,3,3,0,2.0,6,0,0,0,0,7,5,1976,1976,0,0,3,3,1,0.0,3,3,0,4.0,3.0,1.0,6.0,5.272999558563747,1.0,0,6.459904454377535,6.725033642166843,0,3,0,0,6.725033642166843,6.725033642166843,0,7.417580402414544,0,0,2,1,4,1,3,8,0,1,3.0,0,1976.0,2.0,2,6.270988431858299,3.0,3.0,0,0.0,3.367295829986474,0,0,259,0.0,0.0,1.0986122886681098,0,0.0,3,2006,0,0,162900
20,0,4.110873864173311,9.00859131751613,0,0,0,3,3,0,2.0,15,0,0,0,1,5,7,1955,1990,1,0,5,4,1,0.0,3,3,1,3.0,3.0,1.0,3.0,5.123963979403259,1.0,0,6.548219102762372,6.762729506931879,0,3,0,0,6.762729506931879,0.0,0,6.762729506931879,1,0,1,0,2,1,3,5,0,0,0.0,1,1957.0,1.0,2,6.35088571671474,3.0,3.0,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2006,0,0,115000
20,0,4.2626798770413155,9.036106025364846,0,0,0,3,3,0,2.0,11,1,0,0,1,5,5,1968,1968,1,0,3,3,0,5.1298987149230735,3,3,1,3.0,3.0,3.0,4.0,6.92461239604856,1.0,0,3.6109179126442243,6.959398512133975,0,4,0,0,6.959398512133975,0.0,0,6.959398512133975,1,0,1,1,3,1,3,5,0,0,0.0,0,1968.0,2.0,1,5.666426688112432,3.0,3.0,0,5.877735781779639,0.0,0,0,0,0.0,0.0,1.0986122886681098,0,0.0,11,2006,0,0,138500
20,0,4.394449154672439,9.071193240566025,0,0,0,3,3,0,2.0,11,0,0,0,1,5,6,1963,1963,1,0,1,1,0,5.003946305945459,3,4,1,3.0,3.0,2.0,5.0,6.655440350367647,1.0,0,5.84354441703136,7.02197642307216,0,4,0,0,7.029087564149662,0.0,0,7.029087564149662,1,0,2,0,3,1,3,6,0,0,0.0,0,1963.0,2.0,2,6.26530121273771,3.0,3.0,0,5.262690188904886,3.044522437723423,123,0,0,0.0,0.0,1.3862943611198906,0,0.0,12,2008,0,0,155000
180,1,3.58351893845611,8.209580483475577,0,0,0,3,3,0,2.0,15,0,0,3,4,6,5,2005,2006,0,0,0,0,0,4.418840607796598,3,3,0,4.0,3.0,4.0,6.0,6.306275286948016,1.0,0,0.0,6.306275286948016,0,4,0,0,6.9782137426306985,0.0,0,6.9782137426306985,1,0,2,0,2,1,3,5,0,0,0.0,5,2005.0,3.0,2,6.26530121273771,3.0,3.0,0,0.0,3.8066624897703196,0,0,0,0.0,0.0,0.0,0,0.0,6,2006,1,2,140000
60,0,5.749392985908253,11.064886829303003,0,0,3,2,3,2,2.0,15,1,0,0,0,10,5,2008,2008,1,7,9,8,2,6.680854678790215,5,3,0,5.0,3.0,4.0,6.0,8.638525476583762,1.0,0,6.1463292576688975,8.717845704894916,0,5,0,0,8.453827315794417,6.85751406254539,0,8.63817111796914,2,0,2,1,3,1,5,12,0,3,4.0,0,2008.0,3.0,2,7.257707677160043,3.0,3.0,0,5.3706380281276624,5.680172609017068,0,0,0,6.175867270105761,4.0,0.0,0,0.0,1,2008,1,2,160000
